date,temp_c,dewpoint_c,abs_humidity_g_m3,month
2022-03-30,18.7,10.1,9.172980088727607,3
2022-03-31,18.3,11.8,10.284205268043738,3
2022-04-01,11.9,4.0,6.182230412347098,4
2022-04-02,11.3,3.6,6.023356766704294,4
2022-04-03,12.9,2.7,5.620287494289817,4
2022-04-04,13.6,2.4,5.488294514338019,4
2022-04-05,14.9,10.9,9.8033204368734,4
2022-04-06,18.0,16.9,14.320829365049233,4
2022-04-07,15.3,6.4,7.219453177938602,4
2022-04-08,9.6,-0.0,4.684245446507515,4
2022-04-09,6.4,-1.4,4.277658908540053,4
2022-04-10,11.2,2.0,5.37905768215322,4
2022-04-11,15.0,8.3,8.229597770730894,4
2022-04-12,18.9,12.6,10.81786203776484,4
2022-04-13,21.0,13.3,11.243947549231006,4
2022-04-14,18.3,12.0,10.420777488458317,4
2022-04-15,15.6,4.6,6.3650659581051,4
2022-04-16,18.0,13.2,11.285900644040765,4
2022-04-17,17.6,14.1,11.983008979028119,4
2022-04-18,16.3,12.9,11.131719552254744,4
2022-04-19,9.9,1.0,5.029971603026648,4
2022-04-20,12.5,4.2,6.256451113836603,4
2022-04-21,17.1,11.0,9.793884392097333,4
2022-04-22,18.6,13.1,11.189361273783438,4
2022-04-23,19.9,12.5,10.710426285487626,4
2022-04-24,20.2,12.4,10.629430466297192,4
2022-04-25,21.3,13.6,11.454254137902424,4
2022-04-26,17.5,13.2,11.305315577197552,4
2022-04-27,16.0,3.5,5.883824591441057,4
2022-04-28,17.9,4.4,6.2270290993474395,4
2022-04-29,19.2,7.0,7.423040178872294,4
2022-04-30,20.3,13.0,11.052053512770497,4
2022-05-01,21.0,16.0,13.385310681634323,5
2022-05-02,21.6,15.8,13.188318984380777,5
2022-05-03,23.5,16.1,13.35754890029179,5
2022-05-04,22.9,16.9,14.083801620111753,5
2022-05-05,23.9,16.7,13.859248958431259,5
2022-05-06,22.0,15.4,12.837091063420356,5
2022-05-07,17.2,11.1,9.855739766850181,5
2022-05-08,15.3,11.3,10.053133201595045,5
2022-05-09,15.8,10.4,9.452651780085594,5
2022-05-10,17.9,10.3,9.321997274720864,5
2022-05-11,20.4,12.6,10.762584255251989,5
2022-05-12,21.6,12.1,10.372219511610108,5
2022-05-13,20.5,15.0,12.575089958704625,5
2022-05-14,21.1,16.0,13.380761723033936,5
2022-05-15,21.2,17.2,14.437055425698214,5
2022-05-16,22.5,15.8,13.148171894626193,5
2022-05-17,21.4,10.8,9.523435778249068,5
2022-05-18,22.9,11.5,9.925646414431498,5
2022-05-19,26.0,17.5,14.477459975489525,5
2022-05-20,25.7,17.0,14.040623184663147,5
2022-05-21,25.5,17.7,14.685908721639302,5
2022-05-22,25.0,17.9,14.89711275411038,5
2022-05-23,21.4,18.7,15.855819340231644,5
2022-05-24,21.6,18.7,15.845060514555488,5
2022-05-25,21.1,18.6,15.772922742639539,5
2022-05-26,20.5,19.0,16.205501883361748,5
2022-05-27,21.2,16.5,13.80959733563667,5
2022-05-28,20.0,14.3,12.039911135806536,5
2022-05-29,21.7,15.8,13.183846093424568,5
2022-05-30,23.1,18.7,15.76483236005141,5
2022-05-31,23.4,19.8,16.86643216992991,5
2022-06-01,25.1,18.9,15.856202472928475,6
2022-06-02,24.9,19.5,16.47163453753393,6
2022-06-03,23.3,18.2,15.267929280233155,6
2022-06-04,23.7,15.2,12.60063760676641,6
2022-06-05,23.2,13.7,11.455110335159548,6
2022-06-06,22.8,16.4,13.647761499238985,6
2022-06-07,23.0,20.2,17.313087914001212,6
2022-06-08,22.9,20.6,17.752262679945822,6
2022-06-09,23.9,19.8,16.83804228241951,6
2022-06-10,22.0,14.6,12.19257392311988,6
2022-06-11,24.2,17.0,14.111451954721982,6
2022-06-12,26.3,20.1,17.016637099305832,6
2022-06-13,26.1,22.3,19.4911477169558,6
2022-06-14,26.7,23.3,20.66890275720296,6
2022-06-15,27.5,23.1,20.366016920067377,6
2022-06-16,27.6,22.4,19.51236201951655,6
2022-06-17,28.1,20.7,17.553744586790685,6
2022-06-18,27.4,16.3,13.353515679721156,6
2022-06-19,24.4,9.9,8.87758013917891,6
2022-06-20,24.8,13.0,10.885132080290324,6
2022-06-21,27.2,14.8,12.137139573611034,6
2022-06-22,28.3,16.2,13.229015273509777,6
2022-06-23,28.7,19.0,15.765266284741353,6
2022-06-24,27.0,20.2,17.08236210471917,6
2022-06-25,27.2,19.2,16.042955164761516,6
2022-06-26,26.6,18.0,14.911158085251222,6
2022-06-27,25.0,21.1,18.1783295711626,6
2022-06-28,23.7,21.4,18.597283438818486,6
2022-06-29,23.0,21.2,18.413866469898757,6
2022-06-30,24.1,20.8,17.899915889748424,6
2022-07-01,24.1,21.7,18.91665670575478,7
2022-07-02,25.5,21.3,18.372156331793327,7
2022-07-03,25.2,22.7,20.031305179993183,7
2022-07-04,25.1,22.8,20.160013020563753,7
2022-07-05,26.2,22.7,19.964389178055676,7
2022-07-06,26.0,23.4,20.842825784923733,7
2022-07-07,26.2,23.7,21.209330010125324,7
2022-07-08,24.9,23.3,20.793727534800567,7
2022-07-09,25.4,22.6,19.896663824612208,7
2022-07-10,25.0,22.9,20.289457679487487,7
2022-07-11,23.3,20.5,17.619243104620896,7
2022-07-12,24.5,21.4,18.547299139302094,7
2022-07-13,24.7,22.5,19.822562585881762,7
2022-07-14,25.0,20.1,17.09083340394812,7
2022-07-15,25.4,18.1,15.065551992625771,7
2022-07-16,25.6,20.7,17.70063784693119,7
2022-07-17,26.1,21.0,18.000504208506513,7
2022-07-18,25.8,21.1,18.129683765319047,7
2022-07-19,24.0,21.7,18.92302273527043,7
2022-07-20,25.2,22.8,20.15325585179534,7
2022-07-21,24.6,22.7,20.071670530481832,7
2022-07-22,24.9,22.3,19.56962239321934,7
2022-07-23,25.5,22.1,19.293688481550927,7
2022-07-24,25.9,22.2,19.385716890489224,7
2022-07-25,26.2,22.2,19.366289080009363,7
2022-07-26,26.8,21.7,18.746378415687975,7
2022-07-27,27.3,21.2,18.150329689001552,7
2022-07-28,27.7,21.4,18.35002023870124,7
2022-07-29,27.2,22.5,19.657567059113976,7
2022-07-30,24.8,23.0,20.426496218820212,7
2022-07-31,26.4,21.1,18.093369927030977,7
2022-08-01,25.1,22.0,19.20204320672856,8
2022-08-02,26.0,22.1,19.26144096612129,8
2022-08-03,25.3,22.0,19.189175360719695,8
2022-08-04,25.1,22.0,19.20204320672856,8
2022-08-05,25.7,22.0,19.16349133815223,8
2022-08-06,25.4,22.2,19.418183339811765,8
2022-08-07,25.1,21.6,18.73820155216901,8
2022-08-08,24.6,21.6,18.76966788558995,8
2022-08-09,24.4,21.9,19.13004788693155,8
2022-08-10,24.9,21.8,18.981608131699897,8
2022-08-11,24.2,20.9,18.004410635670244,8
2022-08-12,24.3,20.3,17.344367891427737,8
2022-08-13,23.7,19.5,16.53822022540673,8
2022-08-14,24.3,19.3,16.3006415376207,8
2022-08-15,25.2,20.4,17.39925090303872,8
2022-08-16,24.6,19.2,16.18304478164944,8
2022-08-17,22.5,19.4,16.502334737965285,8
2022-08-18,23.5,20.2,17.28390691296632,8
2022-08-19,22.6,20.4,17.55221135053796,8
2022-08-20,23.6,21.5,18.717926490189495,8
2022-08-21,23.7,21.2,18.370444854507383,8
2022-08-22,23.2,21.2,18.4014393624448,8
2022-08-23,23.9,21.1,18.245645385093855,8
2022-08-24,23.2,20.8,17.95427703130663,8
2022-08-25,23.2,20.9,18.06516450992592,8
2022-08-26,23.9,21.1,18.245645385093855,8
2022-08-27,24.8,21.8,18.98797886777363,8
2022-08-28,25.2,21.9,19.078752300172557,8
2022-08-29,25.5,21.4,18.485195341748764,8
2022-08-30,25.0,21.5,18.630034163889764,8
2022-08-31,24.9,19.5,16.47163453753393,8
2022-09-01,24.1,17.5,14.569998828150348,9
2022-09-02,24.0,21.3,18.464898160828124,9
2022-09-03,23.8,20.9,18.02866308306633,9
2022-09-04,23.0,21.2,18.413866469898757,9
2022-09-05,23.2,21.4,18.628660667498796,9
2022-09-06,23.8,21.1,18.251789734440575,9
2022-09-07,24.1,20.6,17.680596690993976,9
2022-09-08,22.9,19.7,16.790347892487297,9
2022-09-09,22.2,18.6,15.714178151419281,9
2022-09-10,21.2,19.1,16.26819015746607,9
2022-09-11,23.1,21.0,18.182787795428098,9
2022-09-12,22.4,19.3,16.405433345847666,9
2022-09-13,19.2,11.8,10.252545323657765,9
2022-09-14,20.6,14.3,12.015318976890846,9
2022-09-15,21.5,14.8,12.371932363597738,9
2022-09-16,21.6,15.0,12.528160021623794,9
2022-09-17,21.9,15.1,12.596236374470415,9
2022-09-18,22.0,14.9,12.430850390505986,9
2022-09-19,22.8,16.3,13.561071591620859,9
2022-09-20,24.6,18.8,15.783849848668364,9
2022-09-21,25.7,18.6,15.53014059568909,9
2022-09-22,25.4,18.5,15.448646233974078,9
2022-09-23,19.6,8.7,8.322818011831036,9
2022-09-24,19.1,9.7,8.91815993211884,9
2022-09-25,20.7,13.8,11.62792311620583,9
2022-09-26,20.6,12.7,10.826017273108036,9
2022-09-27,17.4,4.1,6.107937851795791,9
2022-09-28,16.5,2.9,5.629729437098742,9
2022-09-29,16.6,4.9,6.477355207890259,9
2022-09-30,18.9,6.8,7.329379662627802,9
2022-10-01,17.6,6.8,7.362150749683402,10
2022-10-02,17.8,9.0,8.545786132704103,10
2022-10-03,17.7,10.8,9.644586585811458,10
2022-10-04,17.5,11.4,10.043352917459014,10
2022-10-05,16.6,5.3,6.660271502688681,10
2022-10-06,16.9,6.9,7.430755811069584,10
2022-10-07,18.9,9.6,8.86455060736927,10
2022-10-08,17.1,6.3,7.125399909569261,10
2022-10-09,14.6,6.2,7.137898489266276,10
2022-10-10,15.6,7.2,7.619279172011275,10
2022-10-11,18.1,11.9,10.359401772086636,10
2022-10-12,19.6,17.7,14.981884337207779,10
2022-10-13,19.2,14.0,11.84037468811821,10
2022-10-14,14.6,5.3,6.706563572212147,10
2022-10-15,16.8,8.2,8.123174027416812,10
2022-10-16,18.2,10.9,9.692282312824378,10
2022-10-17,17.8,10.6,9.513727672171708,10
2022-10-18,7.7,-4.9,3.280736518576644,10
2022-10-19,7.6,-1.8,4.135922847120795,10
2022-10-20,8.4,-2.1,4.033934023727164,10
2022-10-21,10.7,1.5,5.199204869891105,10
2022-10-22,12.7,3.7,6.036225612577591,10
2022-10-23,13.5,6.2,7.1652896922601474,10
2022-10-24,15.6,9.7,9.026258840386948,10
2022-10-25,17.6,11.1,9.842180709561307,10
2022-10-26,14.3,10.2,9.375883302196394,10
2022-10-27,13.7,7.9,8.045163144175735,10
2022-10-28,15.1,8.7,8.45274925572779,10
2022-10-29,14.0,9.2,8.776445663616192,10
2022-10-30,14.4,12.2,10.702154935061728,10
2022-10-31,17.1,14.2,12.081705841033983,10
2022-11-01,15.7,11.5,10.173057368850422,11
2022-11-02,16.6,12.3,10.690992346171567,11
2022-11-03,16.2,12.5,10.847383525011745,11
2022-11-04,16.7,12.1,10.547564950999067,11
2022-11-05,19.4,16.1,13.544750918720082,11
2022-11-06,21.5,18.4,15.555280120612005,11
2022-11-07,21.7,19.0,16.139547661689598,11
2022-11-08,20.5,13.5,11.410911422046194,11
2022-11-09,14.5,2.7,5.589025683092655,11
2022-11-10,15.2,10.1,9.284321965996714,11
2022-11-11,18.5,16.8,14.205816073773871,11
2022-11-12,14.8,12.1,10.617161663646742,11
2022-11-13,3.6,-3.3,3.7542674851074227,11
2022-11-14,4.8,-2.2,4.056109880610898,11
2022-11-15,8.2,6.1,7.250043412900542,11
2022-11-16,6.6,2.2,5.546066575904931,11
2022-11-17,2.9,-5.0,3.3126408133657574,11
2022-11-18,3.5,-4.0,3.564058660026853,11
2022-11-19,5.5,-1.1,4.386913053340502,11
2022-11-20,3.7,-6.6,2.9241634890852177,11
2022-11-21,4.3,-4.3,3.474605344240249,11
2022-11-22,8.9,-0.9,4.397918015629232,11
2022-11-23,10.0,2.7,5.677850036170235,11
2022-11-24,12.6,2.7,5.6261880585882835,11
2022-11-25,11.7,10.1,9.3983999961213,11
2022-11-26,12.9,8.0,8.12275135923504,11
2022-11-27,14.7,10.5,9.552292759340189,11
2022-11-28,11.2,6.7,7.476311419968671,11
2022-11-29,11.9,7.5,7.878136607193278,11
2022-11-30,13.6,8.3,8.269777149559221,11
2022-12-01,5.6,-4.7,3.3557532327198563,12
2022-12-02,8.4,2.6,5.669710850201236,12
2022-12-03,14.0,12.7,11.074847898225617,12
2022-12-04,10.7,7.4,7.857573704323374,12
2022-12-05,9.9,6.3,7.306650145742725,12
2022-12-06,13.1,12.6,11.037053652853174,12
2022-12-07,18.2,17.2,14.585712251773705,12
2022-12-08,18.0,16.4,13.872763234414487,12
2022-12-09,16.1,15.5,13.183257282307107,12
2022-12-10,12.2,10.1,9.381931799176984,12
2022-12-11,10.9,9.5,9.053176631415818,12
2022-12-12,12.0,10.3,9.514877456803463,12
2022-12-13,9.2,5.7,7.027210770799958,12
2022-12-14,7.7,5.2,6.823717550664349,12
2022-12-15,10.8,6.9,7.590388177498618,12
2022-12-16,5.9,-1.1,4.3806246992056295,12
2022-12-17,6.8,-2.3,3.9974710342600623,12
2022-12-18,2.1,-5.1,3.297223116787288,12
2022-12-19,2.8,-3.5,3.7093652506815165,12
2022-12-20,4.3,1.0,5.131495628894188,12
2022-12-21,5.4,1.3,5.222656436088746,12
2022-12-22,5.8,4.3,6.451790454579622,12
2022-12-23,-5.3,-12.7,1.8701740087173828,12
2022-12-24,-9.0,-19.4,1.0860915398719595,12
2022-12-25,-4.4,-17.7,1.2335192154034071,12
2022-12-26,-1.9,-16.5,1.3516739612808664,12
2022-12-27,1.2,-5.5,3.2092040945237517,12
2022-12-28,3.6,-3.5,3.6986426049704226,12
2022-12-29,9.4,4.3,6.369587497097808,12
2022-12-30,11.3,9.7,9.162707822681424,12
2022-12-31,13.7,12.9,11.232617132299584,12
2023-01-01,13.3,11.3,10.123324391691712,1
2023-01-02,14.0,13.1,11.368609269114813,1
2023-01-03,17.1,16.5,14.004668305752467,1
2023-01-04,16.8,13.1,11.25882445810077,1
2023-01-05,10.2,2.7,5.673842377771668,1
2023-01-06,7.1,0.1,4.760437582122961,1
2023-01-07,8.0,2.8,5.758958284473674,1
2023-01-08,11.4,8.0,8.16557029101804,1
2023-01-09,7.2,4.2,6.374728948341094,1
2023-01-10,6.7,2.1,5.50469491279406,1
2023-01-11,10.5,7.8,8.080703422447712,1
2023-01-12,15.1,13.8,11.853825525401849,1
2023-01-13,6.0,0.5,4.919602354803939,1
2023-01-14,1.6,-5.8,3.1322432672085063,1
2023-01-15,2.7,-4.0,3.5743948823506577,1
2023-01-16,6.7,-0.3,4.630743044843171,1
2023-01-17,12.4,8.9,8.64880653225632,1
2023-01-18,14.7,14.0,12.025476950048146,1
2023-01-19,16.5,10.8,9.684543443753713,1
2023-01-20,8.8,0.7,4.941600743240885,1
2023-01-21,6.8,-0.1,4.696874510413542,1
2023-01-22,5.8,5.1,6.822550631676682,1
2023-01-23,5.5,1.3,5.220782164983025,1
2023-01-24,3.6,-1.6,4.257910926627758,1
2023-01-25,11.4,7.4,7.8382438797124925,1
2023-01-26,4.6,-1.6,4.242580914290665,1
2023-01-27,3.1,-3.0,3.846047152218973,1
2023-01-28,5.3,-1.1,4.390064005434838,1
2023-01-29,8.7,4.5,6.475448981015034,1
2023-01-30,11.6,10.2,9.464785444131179,1
2023-01-31,13.5,12.9,11.240454297575914,1
2023-02-01,10.5,8.3,8.360157227696481,2
2023-02-02,8.1,6.6,7.506921685171996,2
2023-02-03,5.1,-2.1,4.081775828860316,2
2023-02-04,2.9,-5.5,3.1894408380097494,2
2023-02-05,6.9,1.9,5.422782676790793,2
2023-02-06,9.3,3.7,6.108886852027985,2
2023-02-07,10.1,4.3,6.35384623938212,2
2023-02-08,14.5,10.1,9.306915483730757,2
2023-02-09,15.7,13.0,11.228059904180379,2
2023-02-10,11.8,6.8,7.512003265381468,2
2023-02-11,9.0,3.4,5.987406813460128,2
2023-02-12,5.9,3.8,6.226991806219731,2
2023-02-13,8.0,0.2,4.779715671863108,2
2023-02-14,11.0,3.6,6.029716108706798,2
2023-02-15,13.7,10.1,9.332871671239856,2
2023-02-16,17.1,13.9,11.848873491288606,2
2023-02-17,10.6,5.8,7.041135556462209,2
2023-02-18,3.7,-3.5,3.6973066314811796,2
2023-02-19,8.7,2.1,5.465633746125307,2
2023-02-20,13.6,7.4,7.778107396590024,2
2023-02-21,16.7,14.8,12.576815148987661,2
2023-02-22,19.2,15.6,13.127364131582969,2
2023-02-23,20.7,18.1,15.306518793256505,2
2023-02-24,19.0,16.6,14.002395027927195,2
2023-02-25,14.2,12.6,10.994802881953094,2
2023-02-26,16.8,14.2,12.094206312674991,2
2023-02-27,17.3,15.0,12.713634588995053,2
2023-02-28,17.8,10.2,9.263095566992106,2
2023-03-01,18.1,14.1,11.962437289793735,3
2023-03-02,17.7,15.4,13.026877866145842,3
2023-03-03,18.3,15.0,12.670012579768787,3
2023-03-04,14.2,6.7,7.398257011547213,3
2023-03-05,12.8,4.1,6.2061945894011785,3
2023-03-06,15.4,10.1,9.277886809548267,3
2023-03-07,18.4,10.5,9.431066612162832,3
2023-03-08,12.4,0.4,4.774694081059748,3
2023-03-09,13.0,4.1,6.201856868213409,3
2023-03-10,12.8,9.0,8.695214111943553,3
2023-03-11,9.5,1.6,5.258823931034879,3
2023-03-12,9.9,7.1,7.719664436616702,3
2023-03-13,8.5,1.9,5.3919768813607725,3
2023-03-14,3.5,-4.7,3.3812261471919753,3
2023-03-15,5.2,-3.8,3.5957891824885073,3
2023-03-16,8.9,0.4,4.833943963292363,3
2023-03-17,12.9,10.3,9.484940768423378,3
2023-03-18,5.9,-2.5,3.951432723607975,3
2023-03-19,2.5,-7.7,2.6983105022711533,3
2023-03-20,3.3,-5.8,3.1129818689294164,3
2023-03-21,7.1,-0.8,4.458628251759529,3
2023-03-22,11.6,6.9,7.569063118527595,3
2023-03-23,16.1,11.4,10.09196378724101,3
2023-03-24,18.9,14.5,12.242632595253262,3
2023-03-25,20.2,14.4,12.109817558304345,3
2023-03-26,17.4,15.4,13.040328436993697,3
2023-03-27,19.7,15.0,12.609442261818725,3
2023-03-28,15.4,7.9,7.997764851522474,3
2023-03-29,10.8,2.4,5.542413988330435,3
2023-03-30,12.4,4.0,6.171405284677081,3
2023-03-31,17.0,10.7,9.60371898353982,3
2023-04-01,20.0,10.8,9.568916965660115,4
2023-04-02,13.5,3.5,5.935139998657532,4
2023-04-03,12.8,9.5,8.993022633864882,4
2023-04-04,17.4,15.9,13.46481756077986,4
2023-04-05,22.0,18.4,15.528928638110546,4
2023-04-06,21.4,18.3,15.463220626331545,4
2023-04-07,17.8,14.8,12.529265753339315,4
2023-04-08,7.7,5.6,7.015944176459895,4
2023-04-09,10.2,4.1,6.263142201656139,4
2023-04-10,10.9,1.3,5.121531245458617,4
2023-04-11,11.9,3.6,6.010678239919441,4
2023-04-12,14.9,4.8,6.470288347723842,4
2023-04-13,15.2,11.7,10.326348542052115,4
2023-04-14,16.6,14.2,12.102554341191075,4
2023-04-15,18.6,13.7,11.635722186202337,4
2023-04-16,18.3,12.6,10.840132469134401,4
2023-04-17,13.2,2.2,5.418236859121371,4
2023-04-18,15.3,4.8,6.461315855648648,4
2023-04-19,17.8,9.5,8.838476790354573,4
2023-04-20,19.0,9.1,8.568290924718564,4
2023-04-21,19.5,10.8,9.585265704709593,4
2023-04-22,16.3,8.0,8.027338145825473,4
2023-04-23,14.0,4.1,6.180258898970109,4
2023-04-24,13.3,1.2,5.042273159415857,4
2023-04-25,13.9,4.4,6.3138018441563215,4
2023-04-26,14.8,9.6,8.990769247724241,4
2023-04-27,14.2,12.9,11.213071948495339,4
2023-04-28,18.7,14.4,12.172057497785094,4
2023-04-29,18.0,13.4,11.434134834157016,4
2023-04-30,16.3,10.0,9.187343312758204,4
2023-05-01,13.4,2.8,5.650431413993277,5
2023-05-02,14.3,2.5,5.5140104019906975,5
2023-05-03,14.1,1.7,5.211789132072028,5
2023-05-04,14.1,4.2,6.221602299973631,5
2023-05-05,14.3,9.7,9.067080327576035,5
2023-05-06,17.7,13.3,11.371521992801446,5
2023-05-07,20.2,15.8,13.251259657904326,5
2023-05-08,21.5,17.6,14.791661724841973,5
2023-05-09,21.5,18.7,15.85043810169771,5
2023-05-10,22.3,16.3,13.584021450466045,5
2023-05-11,21.8,16.3,13.60704911863093,5
2023-05-12,20.4,17.6,14.847089515328522,5
2023-05-13,22.3,18.3,15.416116552668662,5
2023-05-14,23.7,18.7,15.732968120819372,5
2023-05-15,23.6,18.7,15.738269879242562,5
2023-05-16,22.9,19.5,16.582910568863326,5
2023-05-17,21.3,18.6,15.762209261408335,5
2023-05-18,19.0,17.4,14.730970369556067,5
2023-05-19,18.9,14.6,12.321993471696054,5
2023-05-20,19.8,16.9,14.232836557890712,5
2023-05-21,21.3,18.4,15.565845771908057,5
2023-05-22,19.6,16.4,13.796942837573962,5
2023-05-23,18.2,14.0,11.881014381573223,5
2023-05-24,19.8,11.5,10.030679709822305,5
2023-05-25,19.8,10.8,9.575449764407791,5
2023-05-26,20.1,11.7,10.15380256470836,5
2023-05-27,18.0,6.0,6.95777139945224,5
2023-05-28,18.9,9.9,9.044766205830113,5
2023-05-29,19.0,11.8,10.259564009486043,5
2023-05-30,21.1,14.8,12.388750623395321,5
2023-05-31,21.7,16.0,13.353532769213961,5
2023-06-01,22.3,15.9,13.241505304737139,6
2023-06-02,23.6,14.7,12.20538383471549,6
2023-06-03,24.2,12.7,10.694947280899566,6
2023-06-04,23.1,14.8,12.305113488385057,6
2023-06-05,22.2,17.0,14.207009442141803,6
2023-06-06,24.4,16.9,14.01280278821739,6
2023-06-07,24.5,15.6,12.89361634089797,6
2023-06-08,23.7,12.3,10.435287290898474,6
2023-06-09,22.4,7.5,7.598250177230398,6
2023-06-10,22.7,10.0,8.988597336075248,6
2023-06-11,23.4,15.8,13.108268489786662,6
2023-06-12,22.5,18.1,15.213328420085993,6
2023-06-13,21.5,14.4,12.056388870621344,6
2023-06-14,20.8,18.9,16.088152364520898,6
2023-06-15,21.6,19.0,16.14502333519653,6
2023-06-16,23.4,18.2,15.26278076251937,6
2023-06-17,24.4,17.7,14.740200435952204,6
2023-06-18,24.1,17.3,14.386963619141424,6
2023-06-19,22.9,20.5,17.643048871355735,6
2023-06-20,21.5,19.6,16.76562981366281,6
2023-06-21,20.7,18.8,15.993334328538388,6
2023-06-22,20.4,18.2,15.418762170414304,6
2023-06-23,21.6,18.8,15.944499719901629,6
2023-06-24,23.0,17.3,14.440401606583787,6
2023-06-25,24.6,18.9,15.882829177333056,6
2023-06-26,25.6,20.0,16.951177962918035,6
2023-06-27,25.4,17.9,14.877153467218255,6
2023-06-28,24.7,17.0,14.087763097990873,6
2023-06-29,25.4,17.8,14.783732746562967,6
2023-06-30,26.3,20.2,17.122294158395253,6
2023-07-01,26.6,21.5,18.530591112472834,7
2023-07-02,26.6,21.9,18.98964386574306,7
2023-07-03,25.5,21.9,19.05958730539589,7
2023-07-04,25.0,21.5,18.630034163889764,7
2023-07-05,25.5,21.8,18.943473308733143,7
2023-07-06,26.6,20.9,17.860255221072716,7
2023-07-07,26.0,22.0,19.144273395977915,7
2023-07-08,25.8,21.2,18.241400083828452,7
2023-07-09,24.7,20.7,17.754123071246244,7
2023-07-10,23.8,20.9,18.02866308306633,7
2023-07-11,25.1,18.9,15.856202472928475,7
2023-07-12,25.8,19.9,16.835148037932157,7
2023-07-13,26.3,22.4,19.597070887859754,7
2023-07-14,26.4,21.9,19.002322646491347,7
2023-07-15,27.3,22.5,19.651024350823374,7
2023-07-16,27.6,19.9,16.73438904718144,7
2023-07-17,26.8,16.6,13.63827207004144,7
2023-07-18,26.8,19.3,16.16478021458669,7
2023-07-19,27.3,20.7,17.600484462541832,7
2023-07-20,27.4,21.9,18.93909748380131,7
2023-07-21,25.9,22.4,19.623283321750893,7
2023-07-22,23.8,20.7,17.80793250301631,7
2023-07-23,24.8,19.2,16.17218185513046,7
2023-07-24,25.3,17.2,14.238724290682757,7
2023-07-25,25.7,18.5,15.433138140046713,7
2023-07-26,27.5,20.0,16.844052607423126,7
2023-07-27,28.8,19.5,16.258886153045164,7
2023-07-28,28.6,20.0,16.782649267346354,7
2023-07-29,27.6,22.4,19.51236201951655,7
2023-07-30,26.9,21.3,18.286433889318705,7
2023-07-31,28.0,17.9,14.748710501869532,7
2023-08-01,27.7,16.0,13.087216676093522,8
2023-08-02,26.7,18.8,15.67330762861766,8
2023-08-03,25.0,21.4,18.516195166236013,8
2023-08-04,25.0,21.8,18.975241669136857,8
2023-08-05,26.5,22.3,19.465129165022606,8
2023-08-06,25.7,22.9,20.2419334352993,8
2023-08-07,25.1,22.5,19.7959774223131,8
2023-08-08,25.1,20.9,17.95008047784257,8
2023-08-09,24.9,20.2,17.202720972090116,8
2023-08-10,24.8,21.1,18.190531839711795,8
2023-08-11,25.5,22.6,19.890001623432024,8
2023-08-12,25.4,22.6,19.896663824612208,8
2023-08-13,26.5,22.0,19.112329005195374,8
2023-08-14,27.6,22.9,20.114054221576705,8
2023-08-15,25.9,22.4,19.623283321750893,8
2023-08-16,23.9,16.3,13.510853854705246,8
2023-08-17,23.9,16.2,13.42496769634581,8
2023-08-18,25.2,17.8,14.79364307520152,8
2023-08-19,25.8,16.4,13.510804534871308,8
2023-08-20,26.8,17.1,14.078077240907062,8
2023-08-21,28.4,19.3,16.079011193385103,8
2023-08-22,29.3,20.7,17.484098385752006,8
2023-08-23,28.7,21.1,17.955504262521547,8
2023-08-24,27.4,21.7,18.708954269790745,8
2023-08-25,28.4,22.1,19.10814148570779,8
2023-08-26,29.3,20.8,17.592163988188858,8
2023-08-27,28.3,20.6,17.434258969639938,8
2023-08-28,25.7,22.2,19.398690433665056,8
2023-08-29,24.7,22.5,19.822562585881762,8
2023-08-30,23.6,22.0,19.29910492470697,8
2023-08-31,23.9,19.0,16.02001558003426,8
2023-09-01,24.5,18.4,15.39849920221175,9
2023-09-02,23.1,13.9,11.608896306654913,9
2023-09-03,23.7,15.7,13.011457969502686,9
2023-09-04,25.4,16.5,13.615323985076717,9
2023-09-05,25.7,17.3,14.309937881177142,9
2023-09-06,27.0,17.3,14.247959139729431,9
2023-09-07,25.9,18.6,15.519754278621251,9
2023-09-08,23.9,14.7,12.19305723935978,9
2023-09-09,23.0,18.5,15.573842083920177,9
2023-09-10,23.7,19.4,16.435624946199887,9
2023-09-11,25.2,18.8,15.752107566418655,9
2023-09-12,25.0,19.4,16.363961983160948,9
2023-09-13,23.6,20.2,17.27808251299565,9
2023-09-14,22.0,19.9,17.051897360460167,9
2023-09-15,20.7,18.2,15.40302070826993,9
2023-09-16,20.1,17.9,15.146032967222538,9
2023-09-17,21.1,16.9,14.169955716683377,9
2023-09-18,19.8,13.9,11.739667283995622,9
2023-09-19,19.7,13.3,11.293860924044052,9
2023-09-20,20.6,14.4,12.093327593969631,9
2023-09-21,20.8,14.1,11.852559485124768,9
2023-09-22,21.4,14.3,11.982685280806948,9
2023-09-23,21.2,13.1,11.090525400463118,9
2023-09-24,20.2,11.3,9.885209722175187,9
2023-09-25,21.9,13.3,11.209649793615661,9
2023-09-26,22.9,16.4,13.643151547710785,9
2023-09-27,21.2,17.0,14.255275144340349,9
2023-09-28,19.3,14.3,12.068729524574067,9
2023-09-29,21.0,15.3,12.798283242755362,9
2023-09-30,22.5,16.0,13.317399414857894,9
2023-10-01,21.7,15.7,13.099716120898329,10
2023-10-02,21.4,14.6,12.217410264501215,10
2023-10-03,21.2,13.5,11.38377489072147,10
2023-10-04,21.5,14.5,12.134603256214882,10
2023-10-05,21.4,13.7,11.525112706924231,10
