gadm_id,gadm_name,home_to_ping_distance_category,distance_category_ping_fraction,ds
MEX.17.20_1,Tepalcingo,0,0.38857995907109455,2026-06-16
MEX.17.20_1,Tepalcingo,100+,0.0036083193992632132,2026-06-16
MEX.17.20_1,Tepalcingo,"[10, 100)",0.05178128717969142,2026-06-16
MEX.17.20_1,Tepalcingo,"(0, 10)",0.5562779966803788,2026-06-16
MEX.28.1_1,Abasolo,"[10, 100)",0.04137539981668628,2026-06-16
MEX.28.1_1,Abasolo,0,0.36320894049099756,2026-06-16
MEX.28.1_1,Abasolo,"(0, 10)",0.5895723510871779,2026-06-16
MEX.28.1_1,Abasolo,100+,0.0054632459294646106,2026-06-16
MEX.30.71_1,Huiloapan de Cuauhtémoc,100+,1.9548945332602355e-05,2026-06-16
MEX.30.71_1,Huiloapan de Cuauhtémoc,"(0, 10)",0.5396967510133898,2026-06-16
MEX.30.71_1,Huiloapan de Cuauhtémoc,"[10, 100)",0.09078892565237355,2026-06-16
MEX.30.71_1,Huiloapan de Cuauhtémoc,0,0.37160419141261325,2026-06-16
MEX.21.172_1,Tianguismanalco,"(0, 10)",0.5497196376941187,2026-06-16
MEX.21.172_1,Tianguismanalco,100+,0.002373122891082981,2026-06-16
MEX.21.172_1,Tianguismanalco,0,0.36498074213296844,2026-06-16
MEX.21.172_1,Tianguismanalco,"[10, 100)",0.08166215700262226,2026-06-16
MEX.29.26_1,Santa Cruz Tlaxcala,0,0.3073885357619887,2026-06-16
MEX.29.26_1,Santa Cruz Tlaxcala,100+,0.05024642206296464,2026-06-16
MEX.29.26_1,Santa Cruz Tlaxcala,"(0, 10)",0.5519889469935285,2026-06-16
MEX.29.26_1,Santa Cruz Tlaxcala,"[10, 100)",0.09579652149437504,2026-06-16
MEX.5.1_1,Acacoyagua,0,0.4284188520365871,2026-06-16
MEX.5.1_1,Acacoyagua,"(0, 10)",0.5419644003247702,2026-06-16
MEX.5.1_1,Acacoyagua,"[10, 100)",0.028032585965641267,2026-06-16
MEX.5.1_1,Acacoyagua,100+,0.004749827702952219,2026-06-16
MEX.5.90_1,Tapachula,100+,0.006027134476009389,2026-06-16
MEX.5.90_1,Tapachula,"[10, 100)",0.0366856884235525,2026-06-16
MEX.5.90_1,Tapachula,0,0.36429400325922534,2026-06-16
MEX.5.90_1,Tapachula,"(0, 10)",0.5929886345554024,2026-06-16
MEX.24.31_1,San Nicolás Tolentino,"(0, 10)",0.4959007580080382,2026-06-16
MEX.24.31_1,San Nicolás Tolentino,100+,0.006697328734254767,2026-06-16
MEX.24.31_1,San Nicolás Tolentino,"[10, 100)",0.06254935672497149,2026-06-16
MEX.24.31_1,San Nicolás Tolentino,0,0.43705006988129935,2026-06-16
MEX.9.14_1,Tlalpan,"[10, 100)",0.10140776911607625,2026-06-16
MEX.9.14_1,Tlalpan,0,0.3510892737920204,2026-06-16
MEX.9.14_1,Tlalpan,"(0, 10)",0.5458543412075609,2026-06-16
MEX.9.14_1,Tlalpan,100+,0.0015971058759195287,2026-06-16
MEX.21.184_1,Tlaxco,"[10, 100)",0.015496562516776712,2026-06-16
MEX.21.184_1,Tlaxco,"(0, 10)",0.729608479988255,2026-06-16
MEX.21.184_1,Tlaxco,0,0.2703238568464629,2026-06-16
MEX.21.184_1,Tlaxco,100+,-0.05660852940099841,2026-06-16
MEX.5.2_1,Acala,"[10, 100)",0.0626541691864929,2026-06-16
MEX.5.2_1,Acala,100+,0.0009769493807447016,2026-06-16
MEX.5.2_1,Acala,"(0, 10)",0.535932676610547,2026-06-16
MEX.5.2_1,Acala,0,0.3965572996853715,2026-06-16
MEX.12.37_1,Igualapa,0,0.3748568180075646,2026-06-16
MEX.12.37_1,Igualapa,"[10, 100)",0.027059392409772592,2026-06-16
MEX.12.37_1,Igualapa,"(0, 10)",0.5879377469347598,2026-06-16
MEX.12.37_1,Igualapa,100+,0.010438630534681881,2026-06-16
MEX.10.5_1,Durango,0,0.35538504810594,2026-06-16
MEX.10.5_1,Durango,"[10, 100)",0.021790613792152566,2026-06-16
MEX.10.5_1,Durango,100+,0.005478158927613303,2026-06-16
MEX.10.5_1,Durango,"(0, 10)",0.617340280302851,2026-06-16
MEX.14.1_1,Acatic,"(0, 10)",0.5512560621203497,2026-06-16
MEX.14.1_1,Acatic,100+,0.008315606056847188,2026-06-16
MEX.14.1_1,Acatic,0,0.3831777982535911,2026-06-16
MEX.14.1_1,Acatic,"[10, 100)",0.05731336153518432,2026-06-16
MEX.19.36_1,Mier y Noriega,"(0, 10)",0.5445145984041656,2026-06-16
MEX.19.36_1,Mier y Noriega,"[10, 100)",0.05775249773750526,2026-06-16
MEX.19.36_1,Mier y Noriega,0,0.3896877174491969,2026-06-16
MEX.19.36_1,Mier y Noriega,100+,0.011418879782046164,2026-06-16
MEX.30.91_1,Juchique de Ferrer,0,0.43727135972045716,2026-06-16
MEX.30.91_1,Juchique de Ferrer,100+,-0.00024019927813948464,2026-06-16
MEX.30.91_1,Juchique de Ferrer,"(0, 10)",0.5288983351525819,2026-06-16
MEX.30.91_1,Juchique de Ferrer,"[10, 100)",0.031388772715143815,2026-06-16
MEX.21.143_1,San Sebastián Tlacotepec,100+,-0.0020202064710956344,2026-06-16
MEX.21.143_1,San Sebastián Tlacotepec,"(0, 10)",0.47344952086981856,2026-06-16
MEX.21.143_1,San Sebastián Tlacotepec,"[10, 100)",0.06095705888751651,2026-06-16
MEX.21.143_1,San Sebastián Tlacotepec,0,0.4695410197925718,2026-06-16
MEX.27.4_1,Centla,0,0.3869762469490647,2026-06-16
MEX.27.4_1,Centla,100+,0.005702361064356375,2026-06-16
MEX.27.4_1,Centla,"(0, 10)",0.5392403086342366,2026-06-16
MEX.27.4_1,Centla,"[10, 100)",0.06805520006655338,2026-06-16
MEX.31.54_1,Muxupip,"[10, 100)",0.13524289299532916,2026-06-16
MEX.31.54_1,Muxupip,"(0, 10)",0.5072663291753634,2026-06-16
MEX.31.54_1,Muxupip,0,0.35591774128663783,2026-06-16
MEX.31.54_1,Muxupip,100+,-0.00036282381057388586,2026-06-16
MEX.14.93_1,Teocaltiche,"(0, 10)",0.553195954832305,2026-06-16
MEX.14.93_1,Teocaltiche,100+,0.0029061822548321946,2026-06-16
MEX.14.93_1,Teocaltiche,0,0.3849118953242498,2026-06-16
MEX.14.93_1,Teocaltiche,"[10, 100)",0.05856853027096514,2026-06-16
MEX.30.148_1,Soteapan,100+,0.002680380688284078,2026-06-16
MEX.30.148_1,Soteapan,"[10, 100)",0.0383342368125744,2026-06-16
MEX.30.148_1,Soteapan,0,0.42434842711453963,2026-06-16
MEX.30.148_1,Soteapan,"(0, 10)",0.5337776939067425,2026-06-16
MEX.14.32_1,Cuquito,"[10, 100)",0.04549286037551528,2026-06-16
MEX.14.32_1,Cuquito,"(0, 10)",0.5565522106191428,2026-06-16
MEX.14.32_1,Cuquito,100+,0.004387403744991777,2026-06-16
MEX.14.32_1,Cuquito,0,0.3933857419179166,2026-06-16
MEX.8.5_1,Cuauhtémoc,"(0, 10)",0.5319751710941992,2026-06-16
MEX.8.5_1,Cuauhtémoc,100+,0.010714891837646722,2026-06-16
MEX.8.5_1,Cuauhtémoc,0,0.36029938287800767,2026-06-16
MEX.8.5_1,Cuauhtémoc,"[10, 100)",0.0966801900293234,2026-06-16
MEX.14.124_1,Zapotlán del Rey,"[10, 100)",0.0863043125575361,2026-06-16
MEX.14.124_1,Zapotlán del Rey,100+,0.007312107146927001,2026-06-16
MEX.14.124_1,Zapotlán del Rey,0,0.36255811573968144,2026-06-16
MEX.14.124_1,Zapotlán del Rey,"(0, 10)",0.5439966854682029,2026-06-16
MEX.10.17_1,Nombre de Dios,100+,0.004865962264937664,2026-06-16
MEX.10.17_1,Nombre de Dios,"(0, 10)",0.5481055242790843,2026-06-16
MEX.10.17_1,Nombre de Dios,0,0.37551008067905,2026-06-16
MEX.10.17_1,Nombre de Dios,"[10, 100)",0.07128546603414286,2026-06-16
MEX.5.25_1,Chilón,"[10, 100)",0.04026703993915803,2026-06-16
MEX.5.25_1,Chilón,0,0.4180566030813898,2026-06-16
MEX.5.25_1,Chilón,100+,0.0012714918711647465,2026-06-16
MEX.5.25_1,Chilón,"(0, 10)",0.5406319166885256,2026-06-16
MEX.21.30_1,Chalchicomula de Sesma,"(0, 10)",0.5535047045948636,2026-06-16
MEX.21.30_1,Chalchicomula de Sesma,"[10, 100)",0.03281724503550877,2026-06-16
MEX.21.30_1,Chalchicomula de Sesma,100+,0.0009689321807890382,2026-06-16
MEX.21.30_1,Chalchicomula de Sesma,0,0.4128555432924273,2026-06-16
MEX.7.12_1,Guerrero,"[10, 100)",0.12433756422041049,2026-06-16
MEX.7.12_1,Guerrero,"(0, 10)",0.4854848938336269,2026-06-16
MEX.7.12_1,Guerrero,100+,-0.005923883130642284,2026-06-16
MEX.7.12_1,Guerrero,0,0.3857866664425933,2026-06-16
MEX.21.23_1,Axutla,100+,0.006879610231595648,2026-06-16
MEX.21.23_1,Axutla,0,0.3910891194538275,2026-06-16
MEX.21.23_1,Axutla,"(0, 10)",0.5528121484498463,2026-06-16
MEX.21.23_1,Axutla,"[10, 100)",0.0462645076458318,2026-06-16
MEX.26.10_1,Bacoachi,100+,0.00021531383039479025,2026-06-16
MEX.26.10_1,Bacoachi,"(0, 10)",0.5337046580388713,2026-06-16
MEX.26.10_1,Bacoachi,"[10, 100)",0.021972319935681807,2026-06-16
MEX.26.10_1,Bacoachi,0,0.4313582818949512,2026-06-16
MEX.16.63_1,Nuevo Urecho,100+,0.08470979815982052,2026-06-16
MEX.16.63_1,Nuevo Urecho,0,0.3600095488510664,2026-06-16
MEX.16.63_1,Nuevo Urecho,"[10, 100)",0.043848167144516385,2026-06-16
MEX.16.63_1,Nuevo Urecho,"(0, 10)",0.5091028809261595,2026-06-16
MEX.10.10_1,Guanaceví,"[10, 100)",0.015146777882746211,2026-06-16
MEX.10.10_1,Guanaceví,"(0, 10)",0.5719006229855538,2026-06-16
MEX.10.10_1,Guanaceví,0,0.37397807754978085,2026-06-16
MEX.10.10_1,Guanaceví,100+,0.038894262320437904,2026-06-16
MEX.14.35_1,El Arenal,0,0.3526021222241846,2026-06-16
MEX.14.35_1,El Arenal,"[10, 100)",0.16427942245222818,2026-06-16
MEX.14.35_1,El Arenal,100+,0.0030294165270492277,2026-06-16
MEX.14.35_1,El Arenal,"(0, 10)",0.47931213665106365,2026-06-16
MEX.17.8_1,Emiliano Zapata,"(0, 10)",0.59134501142407,2026-06-16
MEX.17.8_1,Emiliano Zapata,0,0.36451691218747007,2026-06-16
MEX.17.8_1,Emiliano Zapata,100+,-9.822775213957676e-05,2026-06-16
MEX.17.8_1,Emiliano Zapata,"[10, 100)",0.048875320547755466,2026-06-16
MEX.27.2_1,Cárdenas,100+,0.006532723202439304,2026-06-16
MEX.27.2_1,Cárdenas,"(0, 10)",0.5410982721938099,2026-06-16
MEX.27.2_1,Cárdenas,"[10, 100)",0.06815393781676557,2026-06-16
MEX.27.2_1,Cárdenas,0,0.38426654645260516,2026-06-16
MEX.5.53_1,Las Margaritas,"(0, 10)",0.5437529717504251,2026-06-16
MEX.5.53_1,Las Margaritas,100+,0.0037258563470724134,2026-06-16
MEX.5.53_1,Las Margaritas,"[10, 100)",0.04287647002295603,2026-06-16
MEX.5.53_1,Las Margaritas,0,0.4097542864308173,2026-06-16
MEX.30.197_1,Yecuatla,"(0, 10)",0.554670164813528,2026-06-16
MEX.30.197_1,Yecuatla,0,0.4095538556702593,2026-06-16
MEX.30.197_1,Yecuatla,"[10, 100)",0.02842598678272589,2026-06-16
MEX.30.197_1,Yecuatla,100+,0.0013068954723134045,2026-06-16
MEX.15.85_1,Temascalapa,0,0.3735886590462899,2026-06-16
MEX.15.85_1,Temascalapa,100+,0.0017353470395207495,2026-06-16
MEX.15.85_1,Temascalapa,"[10, 100)",0.07881717920852503,2026-06-16
MEX.15.85_1,Temascalapa,"(0, 10)",0.5460094464240646,2026-06-16
MEX.31.26_1,Dzemul,"[10, 100)",0.17338804997069884,2026-06-16
MEX.31.26_1,Dzemul,100+,0.0005947719442587659,2026-06-16
MEX.31.26_1,Dzemul,"(0, 10)",0.3348679503572018,2026-06-16
MEX.31.26_1,Dzemul,0,0.4680216868244247,2026-06-16
MEX.5.95_1,Teopisca,"(0, 10)",0.5626365388297528,2026-06-16
MEX.5.95_1,Teopisca,100+,0.001963156429343538,2026-06-16
MEX.5.95_1,Teopisca,"[10, 100)",0.05336560712447222,2026-06-16
MEX.5.95_1,Teopisca,0,0.38164188178759934,2026-06-16
MEX.23.2_1,Cozumel,"[10, 100)",0.05302739849299113,2026-06-16
MEX.23.2_1,Cozumel,"(0, 10)",0.588374478065054,2026-06-16
MEX.23.2_1,Cozumel,100+,0.007993555263785384,2026-06-16
MEX.23.2_1,Cozumel,0,0.35061270459472726,2026-06-16
MEX.12.50_1,Petatlán,"(0, 10)",0.5436709149037661,2026-06-16
MEX.12.50_1,Petatlán,0,0.4008501925595562,2026-06-16
MEX.12.50_1,Petatlán,"[10, 100)",0.04824087613298566,2026-06-16
MEX.12.50_1,Petatlán,100+,0.007006687868501307,2026-06-16
MEX.7.21_1,Nadadores,100+,-0.0023905202806358402,2026-06-16
MEX.7.21_1,Nadadores,"[10, 100)",0.20063883880380431,2026-06-16
MEX.7.21_1,Nadadores,0,0.3240428030048507,2026-06-16
MEX.7.21_1,Nadadores,"(0, 10)",0.4909886807977585,2026-06-16
MEX.21.121_1,San Felipe Tepatlán,"(0, 10)",0.5461409023254354,2026-06-16
MEX.21.121_1,San Felipe Tepatlán,0,0.3912843135352957,2026-06-16
MEX.21.121_1,San Felipe Tepatlán,100+,0.00845319651901242,2026-06-16
MEX.21.121_1,San Felipe Tepatlán,"[10, 100)",0.04093807105322689,2026-06-16
MEX.27.9_1,Huimanguillo,"(0, 10)",0.537664307983103,2026-06-16
MEX.27.9_1,Huimanguillo,100+,0.008447721831342693,2026-06-16
MEX.27.9_1,Huimanguillo,"[10, 100)",0.06212526269328657,2026-06-16
MEX.27.9_1,Huimanguillo,0,0.39187994070580834,2026-06-16
MEX.30.107_1,Medellín,"(0, 10)",0.5886168789161638,2026-06-16
MEX.30.107_1,Medellín,"[10, 100)",0.05407700051431693,2026-06-16
MEX.30.107_1,Medellín,0,0.3515715666614607,2026-06-16
MEX.30.107_1,Medellín,100+,0.0057492793123730445,2026-06-16
MEX.12.72_1,Xochistlahuaca,"[10, 100)",0.02751145689409385,2026-06-16
MEX.12.72_1,Xochistlahuaca,0,0.45421885256093547,2026-06-16
MEX.12.72_1,Xochistlahuaca,100+,-0.00032248474303585355,2026-06-16
MEX.12.72_1,Xochistlahuaca,"(0, 10)",0.5116382348184279,2026-06-16
MEX.30.22_1,Ayahualulco,0,0.34343153092259976,2026-06-16
MEX.30.22_1,Ayahualulco,"[10, 100)",0.07017203388280416,2026-06-16
MEX.30.22_1,Ayahualulco,100+,-0.010788693540180246,2026-06-16
MEX.30.22_1,Ayahualulco,"(0, 10)",0.5833547236990606,2026-06-16
MEX.14.58_1,La Manzanilla de la Paz,"(0, 10)",0.5693238391931623,2026-06-16
MEX.14.58_1,La Manzanilla de la Paz,"[10, 100)",0.039928214468731314,2026-06-16
MEX.14.58_1,La Manzanilla de la Paz,0,0.38613716688297606,2026-06-16
MEX.14.58_1,La Manzanilla de la Paz,100+,0.006872443847110709,2026-06-16
MEX.16.10_1,Arteaga,"[10, 100)",0.036999102142837345,2026-06-16
MEX.16.10_1,Arteaga,100+,0.010487727876676527,2026-06-16
MEX.16.10_1,Arteaga,0,0.4007270107562132,2026-06-16
MEX.16.10_1,Arteaga,"(0, 10)",0.5522783985733514,2026-06-16
MEX.17.25_1,Tlaltizapán,"(0, 10)",0.5434691282091552,2026-06-16
MEX.17.25_1,Tlaltizapán,100+,0.006555549252357255,2026-06-16
MEX.17.25_1,Tlaltizapán,0,0.38380712421971697,2026-06-16
MEX.17.25_1,Tlaltizapán,"[10, 100)",0.06599327540348346,2026-06-16
MEX.2.2_1,La Paz,100+,0.007679242856982619,2026-06-16
MEX.2.2_1,La Paz,"(0, 10)",0.5979375793853229,2026-06-16
MEX.2.2_1,La Paz,0,0.3465263290435123,2026-06-16
MEX.2.2_1,La Paz,"[10, 100)",0.04785924463884909,2026-06-16
MEX.30.65_1,Fortín,0,0.36312183408722826,2026-06-16
MEX.30.65_1,Fortín,100+,0.008113911358117879,2026-06-16
MEX.30.65_1,Fortín,"[10, 100)",0.03723761665540978,2026-06-16
MEX.30.65_1,Fortín,"(0, 10)",0.5918476993737363,2026-06-16
MEX.5.39_1,Huixtla,0,0.3919052301927897,2026-06-16
MEX.5.39_1,Huixtla,"(0, 10)",0.5606348727580281,2026-06-16
MEX.5.39_1,Huixtla,100+,0.0032768371839497715,2026-06-16
MEX.5.39_1,Huixtla,"[10, 100)",0.04360378361621114,2026-06-16
MEX.19.31_1,Los Aldamas,"(0, 10)",0.5260169229248449,2026-06-16
MEX.19.31_1,Los Aldamas,"[10, 100)",0.017511465899088908,2026-06-16
MEX.19.31_1,Los Aldamas,0,0.4272055126299602,2026-06-16
MEX.19.31_1,Los Aldamas,100+,0.0068270574137599535,2026-06-16
MEX.6.57_1,San Francisco de Borja,100+,0.004344884725748776,2026-06-16
MEX.6.57_1,San Francisco de Borja,"(0, 10)",0.5031641812209262,2026-06-16
MEX.6.57_1,San Francisco de Borja,"[10, 100)",0.07988132027825884,2026-06-16
MEX.6.57_1,San Francisco de Borja,0,0.4210104631074434,2026-06-16
MEX.16.30_1,Cuitzeo,"(0, 10)",0.5107161860101853,2026-06-16
MEX.16.30_1,Cuitzeo,0,0.38409649034102517,2026-06-16
MEX.16.30_1,Cuitzeo,100+,0.010295014307078581,2026-06-16
MEX.16.30_1,Cuitzeo,"[10, 100)",0.09653678875451034,2026-06-16
MEX.16.20_1,Chucándiro,"[10, 100)",0.036837520887603316,2026-06-16
MEX.16.20_1,Chucándiro,0,0.3983308434448908,2026-06-16
MEX.16.20_1,Chucándiro,"(0, 10)",0.5417111698446885,2026-06-16
MEX.16.20_1,Chucándiro,100+,-0.008608902503686575,2026-06-16
MEX.27.7_1,Cunduacán,"(0, 10)",0.533187520532286,2026-06-16
MEX.27.7_1,Cunduacán,"[10, 100)",0.09564777480794161,2026-06-16
MEX.27.7_1,Cunduacán,0,0.3649706458113562,2026-06-16
MEX.27.7_1,Cunduacán,100+,0.0062220897807967555,2026-06-16
MEX.5.78_1,San Cristóbal de las Casas,0,0.3651155252517825,2026-06-16
MEX.5.78_1,San Cristóbal de las Casas,"(0, 10)",0.598515062759677,2026-06-16
MEX.5.78_1,San Cristóbal de las Casas,"[10, 100)",0.03290387106958255,2026-06-16
MEX.5.78_1,San Cristóbal de las Casas,100+,0.0033680319946436535,2026-06-16
MEX.18.18_1,Tepic,"(0, 10)",0.6185574078442171,2026-06-16
MEX.18.18_1,Tepic,"[10, 100)",0.02428876333293677,2026-06-16
MEX.18.18_1,Tepic,0,0.35092975480136646,2026-06-16
MEX.18.18_1,Tepic,100+,0.006247851602404563,2026-06-16
MEX.30.198_1,Zacualpan,"(0, 10)",0.5552719245842663,2026-06-16
MEX.30.198_1,Zacualpan,"[10, 100)",0.05239253696712731,2026-06-16
MEX.30.198_1,Zacualpan,0,0.3825971313586802,2026-06-16
MEX.30.198_1,Zacualpan,100+,0.004131839856101219,2026-06-16
MEX.18.7_1,Ixtlán del Río,"[10, 100)",0.04659236275174884,2026-06-16
MEX.18.7_1,Ixtlán del Río,"(0, 10)",0.5803613113508076,2026-06-16
MEX.18.7_1,Ixtlán del Río,100+,0.017541435535551358,2026-06-16
MEX.18.7_1,Ixtlán del Río,0,0.3564974450003873,2026-06-16
MEX.32.28_1,Mezquital del Oro,100+,0.006262081028324756,2026-06-16
MEX.32.28_1,Mezquital del Oro,"(0, 10)",0.5041859512399626,2026-06-16
MEX.32.28_1,Mezquital del Oro,0,0.43866241368438325,2026-06-16
MEX.32.28_1,Mezquital del Oro,"[10, 100)",0.04354374556908707,2026-06-16
MEX.31.11_1,Celestún,100+,0.0016716291269064918,2026-06-16
MEX.31.11_1,Celestún,"[10, 100)",0.03364408282845417,2026-06-16
MEX.31.11_1,Celestún,0,0.3886641584163353,2026-06-16
MEX.31.11_1,Celestún,"(0, 10)",0.5739794332709816,2026-06-16
MEX.13.34_1,La Misión,0,0.4227042429891213,2026-06-16
MEX.13.34_1,La Misión,"[10, 100)",0.04365834709533039,2026-06-16
MEX.13.34_1,La Misión,"(0, 10)",0.5247331551563726,2026-06-16
MEX.13.34_1,La Misión,100+,0.008425321861788796,2026-06-16
MEX.21.211_1,Zinacatepec,"(0, 10)",0.5497165230048032,2026-06-16
MEX.21.211_1,Zinacatepec,"[10, 100)",0.000753339692716799,2026-06-16
MEX.21.211_1,Zinacatepec,100+,0.015838037934161338,2026-06-16
MEX.21.211_1,Zinacatepec,0,0.3822716840156061,2026-06-16
MEX.15.7_1,Amanalco,"(0, 10)",0.5261323954442373,2026-06-16
MEX.15.7_1,Amanalco,"[10, 100)",0.08963057708967709,2026-06-16
MEX.15.7_1,Amanalco,0,0.3829314337844523,2026-06-16
MEX.15.7_1,Amanalco,100+,0.0014325407807130974,2026-06-16
MEX.30.88_1,Jilotepec,0,0.36371420773497126,2026-06-16
MEX.30.88_1,Jilotepec,"[10, 100)",0.059266608817662304,2026-06-16
MEX.30.88_1,Jilotepec,"(0, 10)",0.5748649156642628,2026-06-16
MEX.30.88_1,Jilotepec,100+,0.0010087105228813766,2026-06-16
MEX.15.121_1,Zumpango,100+,0.004006045960476496,2026-06-16
MEX.15.121_1,Zumpango,"(0, 10)",0.5279269210190484,2026-06-16
MEX.15.121_1,Zumpango,"[10, 100)",0.10487098919417047,2026-06-16
MEX.15.121_1,Zumpango,0,0.3631912530482903,2026-06-16
MEX.19.27_1,Iturbide,100+,0.010039396637817982,2026-06-16
MEX.19.27_1,Iturbide,"[10, 100)",0.06350639234567679,2026-06-16
MEX.19.27_1,Iturbide,"(0, 10)",0.5090274708997035,2026-06-16
MEX.19.27_1,Iturbide,0,0.40866995611633405,2026-06-16
MEX.30.4_1,Actopan,0,0.4029072288905177,2026-06-16
MEX.30.4_1,Actopan,100+,0.008050779432091133,2026-06-16
MEX.30.4_1,Actopan,"[10, 100)",0.05465449864554233,2026-06-16
MEX.30.4_1,Actopan,"(0, 10)",0.534661704674618,2026-06-16
MEX.5.3_1,Acapetahua,"[10, 100)",0.04421701926995109,2026-06-16
MEX.5.3_1,Acapetahua,0,0.401273236766813,2026-06-16
MEX.5.3_1,Acapetahua,"(0, 10)",0.5406355717049429,2026-06-16
MEX.5.3_1,Acapetahua,100+,0.013518406056091692,2026-06-16
MEX.6.23_1,Galeana,0,0.3884686899171901,2026-06-16
MEX.6.23_1,Galeana,100+,0.01279332301999033,2026-06-16
MEX.6.23_1,Galeana,"[10, 100)",0.08485718184033136,2026-06-16
MEX.6.23_1,Galeana,"(0, 10)",0.5118869920408873,2026-06-16
MEX.30.77_1,Ixhuatlán de Madero,"(0, 10)",0.5409141617156221,2026-06-16
MEX.30.77_1,Ixhuatlán de Madero,"[10, 100)",0.033903040163287226,2026-06-16
MEX.30.77_1,Ixhuatlán de Madero,0,0.4189929599160479,2026-06-16
MEX.30.77_1,Ixhuatlán de Madero,100+,0.005948198462892538,2026-06-16
MEX.21.168_1,Tepeyahualco de Cuauhtémoc,"[10, 100)",0.04458969121618766,2026-06-16
MEX.21.168_1,Tepeyahualco de Cuauhtémoc,100+,0.00023272866521483715,2026-06-16
MEX.21.168_1,Tepeyahualco de Cuauhtémoc,"(0, 10)",0.5975013724338153,2026-06-16
MEX.21.168_1,Tepeyahualco de Cuauhtémoc,0,0.3587921166418231,2026-06-16
MEX.16.53_1,Los Reyes,"(0, 10)",0.5925015148735503,2026-06-16
MEX.16.53_1,Los Reyes,"[10, 100)",0.02440832920272632,2026-06-16
MEX.16.53_1,Los Reyes,0,0.3777021714064941,2026-06-16
MEX.16.53_1,Los Reyes,100+,0.005140526612315849,2026-06-16
MEX.31.99_1,Uayma,100+,0.017749288883946997,2026-06-16
MEX.31.99_1,Uayma,0,0.3925181541105966,2026-06-16
MEX.31.99_1,Uayma,"(0, 10)",0.48578215954506776,2026-06-16
MEX.31.99_1,Uayma,"[10, 100)",0.10106035685365498,2026-06-16
MEX.24.4_1,Armadillo de los Infante,100+,0.012022813950598024,2026-06-16
MEX.24.4_1,Armadillo de los Infante,"(0, 10)",0.4490741782893591,2026-06-16
MEX.24.4_1,Armadillo de los Infante,0,0.39204231926388655,2026-06-16
MEX.24.4_1,Armadillo de los Infante,"[10, 100)",0.13753292937909997,2026-06-16
MEX.14.49_1,Jalostotitlán,0,0.3766467707016756,2026-06-16
MEX.14.49_1,Jalostotitlán,"(0, 10)",0.5624139823333241,2026-06-16
MEX.14.49_1,Jalostotitlán,100+,0.015943645082636664,2026-06-16
MEX.14.49_1,Jalostotitlán,"[10, 100)",0.04364865069683456,2026-06-16
MEX.30.35_1,Chalma,100+,0.005881416501176493,2026-06-16
MEX.30.35_1,Chalma,"(0, 10)",0.5559697829609873,2026-06-16
MEX.30.35_1,Chalma,0,0.3900686067608026,2026-06-16
MEX.30.35_1,Chalma,"[10, 100)",0.047997612614022425,2026-06-16
MEX.5.105_1,Villa Comaltitlán,"(0, 10)",0.5494607784285839,2026-06-16
MEX.5.105_1,Villa Comaltitlán,0,0.4001584496929251,2026-06-16
MEX.5.105_1,Villa Comaltitlán,100+,0.005541149429271872,2026-06-16
MEX.5.105_1,Villa Comaltitlán,"[10, 100)",0.045259689193896946,2026-06-16
MEX.6.3_1,Allende,100+,0.014779044709341396,2026-06-16
MEX.6.3_1,Allende,0,0.3492474037441026,2026-06-16
MEX.6.3_1,Allende,"[10, 100)",0.026380214238964705,2026-06-16
MEX.6.3_1,Allende,"(0, 10)",0.6095545440330186,2026-06-16
MEX.24.2_1,Alaquines,"(0, 10)",0.500189008926571,2026-06-16
MEX.24.2_1,Alaquines,0,0.4339392335066347,2026-06-16
MEX.24.2_1,Alaquines,100+,0.0074378283910890835,2026-06-16
MEX.24.2_1,Alaquines,"[10, 100)",0.055655838186779924,2026-06-16
MEX.31.102_1,Valladolid,"(0, 10)",0.5973191950874716,2026-06-16
MEX.31.102_1,Valladolid,0,0.34883465190352436,2026-06-16
MEX.31.102_1,Valladolid,"[10, 100)",0.034778017187155445,2026-06-16
MEX.31.102_1,Valladolid,100+,0.01910584115530509,2026-06-16
MEX.6.22_1,El Tule,"[10, 100)",0.0635755667054404,2026-06-16
MEX.6.22_1,El Tule,100+,0.01561351516713325,2026-06-16
MEX.6.22_1,El Tule,"(0, 10)",0.5906792754386958,2026-06-16
MEX.6.22_1,El Tule,0,0.32613072110239033,2026-06-16
MEX.13.72_1,Tlanchinol,"(0, 10)",0.5466032930295829,2026-06-16
MEX.13.72_1,Tlanchinol,100+,0.0036594905242408986,2026-06-16
MEX.13.72_1,Tlanchinol,0,0.3848436929165392,2026-06-16
MEX.13.72_1,Tlanchinol,"[10, 100)",0.06409444030783087,2026-06-16
MEX.26.49_1,Quiriego,"[10, 100)",0.08513115136689225,2026-06-16
MEX.26.49_1,Quiriego,100+,0.007456906233085344,2026-06-16
MEX.26.49_1,Quiriego,"(0, 10)",0.5029366167150441,2026-06-16
MEX.26.49_1,Quiriego,0,0.4048181657780208,2026-06-16
MEX.10.4_1,Cuencamé,100+,0.02700596492415476,2026-06-16
MEX.10.4_1,Cuencamé,0,0.3667259651834405,2026-06-16
MEX.10.4_1,Cuencamé,"(0, 10)",0.5344892763570211,2026-06-16
MEX.10.4_1,Cuencamé,"[10, 100)",0.07152283498622886,2026-06-16
MEX.14.24_1,Cihuatlán,100+,0.00513013177841514,2026-06-16
